"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"1400000US09003480500","Census Tract 4805, Hartford County, Connecticut","1310","72","2.7","2.1","2.7","2.2","6.5","3.6","7.6","3.9","15.6","5.6","17.6","5.5","29.5","6.5","12.7","5.3","3.8","2.6","1.1","1.3","70217","9635","72054","6932","27.3","(X)","(X)","(X)","(X)","(X)","813","110","0.0","3.9","1.5","2.4","3.1","3.4","5.4","4.2","14.8","7.2","19.1","7.2","32.0","9.5","16.4","6.9","6.2","4.3","1.7","2.1","80386","7029","83700","9661","(X)","(X)","20.2","(X)","(X)","(X)","584","97","0.0","5.4","0.0","5.4","0.0","5.4","1.4","2.2","11.5","5.8","16.4","7.4","38.5","11.0","21.2","8.3","8.6","5.7","2.4","2.9","87083","9365","N","N","(X)","(X)","(X)","(X)","(X)","(X)","497","100","7.2","5.7","4.8","5.1","12.1","7.3","14.7","8.4","17.1","11.1","16.5","9.7","26.2","11.6","1.4","2.5","0.0","6.3","0.0","6.3","46466","7097","49325","6641","(X)","(X)","(X)","(X)","30.4","(X)"
"1400000US09003480600","Census Tract 4806, Hartford County, Connecticut","2106","149","11.0","5.8","3.9","3.5","14.3","6.7","8.5","5.9","21.4","8.1","17.0","5.8","9.5","7.6","11.8","5.7","1.0","1.4","1.5","1.9","42684","3895","54500","8107","31.3","(X)","(X)","(X)","(X)","(X)","1234","202","4.5","3.9","4.0","4.3","16.6","8.5","5.6","5.3","24.1","11.0","20.7","9.6","7.5","7.4","13.5","7.3","1.2","1.9","2.5","3.2","44412","14283","60559","11408","(X)","(X)","27.6","(X)","(X)","(X)","648","128","3.7","5.9","0.0","4.9","15.7","11.9","0.0","4.9","4.5","6.7","32.4","16.6","11.0","12.7","25.6","13.4","2.3","3.6","4.8","6.6","64915","21473","N","N","(X)","(X)","(X)","(X)","(X)","(X)","872","211","20.2","12.8","3.9","4.3","13.2","10.8","14.7","12.8","15.3","9.6","10.1","7.0","14.9","14.4","7.0","8.3","0.8","2.2","0.0","3.7","27413","23022","43131","10893","(X)","(X)","(X)","(X)","32.8","(X)"
"1400000US09003480700","Census Tract 4807, Hartford County, Connecticut","804","59","3.9","2.4","4.2","3.0","9.8","6.0","8.1","4.4","25.5","8.6","17.0","6.9","9.3","4.6","10.1","5.2","11.6","6.6","0.5","0.9","49524","5270","67254","9568","32.6","(X)","(X)","(X)","(X)","(X)","443","65","0.0","7.1","0.0","7.1","7.7","7.1","5.2","4.1","31.8","13.0","18.7","10.4","10.2","6.1","13.8","8.4","11.7","7.5","0.9","1.6","53491","9438","74868","10461","(X)","(X)","35.4","(X)","(X)","(X)","261","72","0.0","11.7","0.0","11.7","1.9","2.7","1.9","4.0","14.9","9.1","21.5","11.1","14.9","9.5","23.4","13.4","19.9","11.8","1.5","2.8","82102","33547","N","N","(X)","(X)","(X)","(X)","(X)","(X)","361","63","8.6","5.1","9.4","6.8","12.5","9.1","15.5","10.1","17.7","11.5","13.3","7.6","8.3","6.1","4.4","5.0","10.2","10.6","0.0","8.6","40795","14302","55043","15191","(X)","(X)","(X)","(X)","29.1","(X)"
"1400000US09003480800","Census Tract 4808, Hartford County, Connecticut","1986","107","6.3","4.0","4.3","2.8","8.7","5.0","5.1","2.5","11.9","4.6","17.8","6.2","18.1","5.4","17.1","5.9","5.7","3.0","5.0","2.7","70199","8327","78525","6326","24.7","(X)","(X)","(X)","(X)","(X)","1156","116","1.5","1.8","1.0","1.5","4.8","3.9","2.0","2.2","8.7","5.0","22.4","9.3","21.8","7.2","23.2","9.4","7.4","4.4","7.3","4.3","90000","14549","97970","9666","(X)","(X)","29.2","(X)","(X)","(X)","984","133","0.6","1.0","0.8","1.4","2.2","2.5","2.3","2.6","5.0","3.8","21.5","10.4","24.6","8.0","25.7","10.8","8.6","5.2","8.5","4.9","95000","6862","N","N","(X)","(X)","(X)","(X)","(X)","(X)","830","138","14.5","9.5","8.8","6.0","12.8","10.3","9.4","5.2","16.4","9.3","11.3","6.4","13.0","7.6","8.7","4.6","3.4","3.6","1.8","2.8","41300","10532","51202","9710","(X)","(X)","(X)","(X)","18.6","(X)"
"1400000US09003480900","Census Tract 4809, Hartford County, Connecticut","866","67","3.3","2.3","1.0","1.6","11.4","5.9","3.5","3.1","12.8","5.9","21.6","7.0","23.2","7.8","17.4","7.0","2.4","1.7","3.2","2.0","70449","9597","80465","8100","20.9","(X)","(X)","(X)","(X)","(X)","620","70","1.0","1.5","0.0","5.1","3.1","2.8","4.7","4.2","10.8","7.1","26.5","8.8","24.7","10.1","21.5","8.8","3.4","2.4","4.5","2.9","84750","15013","94021","10640","(X)","(X)","18.5","(X)","(X)","(X)","543","72","0.0","5.8","0.0","5.8","1.8","1.9","4.6","4.6","11.4","8.0","24.3","10.2","25.2","11.1","23.6","9.7","3.9","2.8","5.2","3.3","85716","6052","N","N","(X)","(X)","(X)","(X)","(X)","(X)","246","82","9.3","7.1","3.7","5.6","32.5","18.0","2.0","3.0","17.9","11.9","11.4","11.9","15.9","11.3","7.3","8.9","0.0","12.4","0.0","12.4","35714","19312","44767","10763","(X)","(X)","(X)","(X)","26.8","(X)"
"1400000US09003481000","Census Tract 4810, Hartford County, Connecticut","1261","44","0.6","1.0","0.0","2.5","2.3","2.5","4.2","2.4","5.8","3.3","23.9","5.9","15.9","8.0","27.3","8.8","11.9","5.0","8.2","4.5","96701","9119","107529","7659","23.6","(X)","(X)","(X)","(X)","(X)","1099","74","1.5","1.7","0.0","2.9","1.1","1.7","3.5","2.6","4.5","3.3","21.3","5.8","14.7","8.5","30.8","9.8","13.6","5.7","8.9","5.0","105694","18385","113384","8748","(X)","(X)","24.5","(X)","(X)","(X)","943","82","0.7","1.3","0.0","3.4","1.3","2.0","2.0","2.1","3.6","3.5","20.6","6.5","14.4","9.3","31.1","10.5","15.9","6.8","10.4","5.8","114009","14853","N","N","(X)","(X)","(X)","(X)","(X)","(X)","162","56","0.0","18.1","0.0","18.1","10.5","16.4","9.3","11.8","14.2","13.6","35.8","16.7","27.2","18.4","3.1","5.8","0.0","18.1","0.0","18.1","60606","8256","60403","12836","(X)","(X)","(X)","(X)","17.9","(X)"
"1400000US09003481100","Census Tract 4811, Hartford County, Connecticut","1529","45","7.7","4.7","1.1","1.3","7.7","4.9","7.6","2.7","12.0","4.0","20.9","6.2","14.3","4.3","19.5","5.5","8.0","4.0","1.2","1.2","65383","5855","73768","6370","31.5","(X)","(X)","(X)","(X)","(X)","1145","88","2.6","3.4","0.7","1.1","2.9","3.5","5.5","2.8","13.1","5.1","26.4","7.7","14.8","4.8","24.7","7.2","7.7","3.9","1.6","1.5","72589","11468","83077","6884","(X)","(X)","32.2","(X)","(X)","(X)","957","106","0.0","3.3","0.0","3.3","3.4","4.2","4.0","2.6","10.9","5.4","23.9","8.1","17.1","5.8","29.6","8.0","9.2","4.8","1.9","1.8","89556","15932","N","N","(X)","(X)","(X)","(X)","(X)","(X)","384","92","22.9","15.7","2.3","4.1","22.1","15.0","13.8","8.5","10.7","7.2","6.5","5.9","12.2","9.0","2.1","3.3","7.3","10.2","0.0","8.1","26136","8583","42972","14296","(X)","(X)","(X)","(X)","29.2","(X)"
"1400000US09003481200","Census Tract 4812, Hartford County, Connecticut","1528","107","3.2","2.4","1.2","1.4","7.5","4.6","10.4","5.0","15.5","5.6","23.1","6.5","12.7","4.8","22.8","6.0","2.8","2.0","0.8","1.1","65833","7479","72122","5982","25.9","(X)","(X)","(X)","(X)","(X)","883","109","1.2","1.9","0.0","3.6","2.2","2.3","6.1","4.0","14.9","7.2","25.4","7.9","8.0","4.5","35.9","7.9","4.9","3.4","1.4","2.0","80750","23226","87486","7690","(X)","(X)","22.3","(X)","(X)","(X)","587","106","0.0","5.4","0.0","5.4","1.4","2.0","4.4","3.8","14.3","8.0","23.3","8.2","9.0","5.8","41.1","9.0","5.8","4.3","0.7","2.2","98352","23488","N","N","(X)","(X)","(X)","(X)","(X)","(X)","645","124","7.6","6.1","2.8","3.3","14.7","9.9","16.3","10.7","16.3","7.9","28.4","12.7","10.7","6.9","3.3","2.9","0.0","4.9","0.0","4.9","41615","12823","47224","6585","(X)","(X)","(X)","(X)","26.5","(X)"
"1400000US09003481300","Census Tract 4813, Hartford County, Connecticut","1063","77","3.1","2.5","1.3","1.4","0.8","1.4","4.8","3.1","9.6","4.2","25.3","7.4","16.0","6.9","15.7","5.9","18.7","7.2","4.6","3.5","84306","12893","102845","10944","30.2","(X)","(X)","(X)","(X)","(X)","819","82","2.9","2.6","0.9","1.3","1.1","1.8","3.9","3.3","7.9","4.1","22.5","7.8","17.3","7.5","17.5","7.2","21.0","8.8","5.0","4.1","91932","17205","108005","12108","(X)","(X)","31.5","(X)","(X)","(X)","660","93","3.6","3.2","0.0","4.8","1.4","2.2","1.1","1.8","3.8","3.3","23.9","8.8","15.5","8.1","21.7","8.7","24.2","10.4","4.8","4.8","112813","38331","N","N","(X)","(X)","(X)","(X)","(X)","(X)","244","70","3.7","5.7","2.9","4.7","0.0","12.5","7.8","8.0","15.2","12.3","42.2","21.4","4.1","6.9","12.3","12.2","8.6","8.2","3.3","5.7","58750","16212","81784","21515","(X)","(X)","(X)","(X)","25.8","(X)"
"1400000US09003484100","Census Tract 4841, Hartford County, Connecticut","2351","158","1.9","1.6","5.3","4.3","8.3","4.4","7.4","4.3","10.7","4.7","20.6","6.8","19.9","6.1","23.3","6.6","2.0","1.9","0.6","1.0","68212","9610","71928","6044","31.2","(X)","(X)","(X)","(X)","(X)","1536","146","0.7","1.2","2.5","3.5","5.9","5.2","6.3","5.3","9.2","5.3","22.9","9.1","17.1","7.7","31.3","9.4","3.1","2.9","1.0","1.5","78443","10896","81186","8600","(X)","(X)","34.2","(X)","(X)","(X)","1145","154","1.0","1.6","0.0","2.8","1.1","1.8","7.7","7.1","4.5","3.1","25.2","11.1","18.2","9.6","36.9","12.3","4.1","3.9","1.3","2.1","82224","14784","N","N","(X)","(X)","(X)","(X)","(X)","(X)","815","198","4.2","4.2","15.3","11.8","15.2","8.7","9.6","5.8","7.7","5.6","16.2","8.6","25.5","11.4","6.3","5.2","0.0","3.9","0.0","3.9","47829","27546","51100","9592","(X)","(X)","(X)","(X)","24.0","(X)"
"1400000US09003484200","Census Tract 4842, Hartford County, Connecticut","2170","161","5.2","4.2","1.9","1.8","5.2","2.9","8.8","4.9","7.5","4.0","19.2","6.3","11.9","4.9","27.4","6.5","8.3","3.3","4.6","2.9","77895","12170","88831","7199","26.7","(X)","(X)","(X)","(X)","(X)","1565","156","3.3","4.1","0.9","1.4","2.4","2.3","4.9","4.5","7.2","4.8","21.4","7.2","11.0","4.9","32.1","7.6","10.6","4.3","6.4","4.1","98792","15507","102074","9192","(X)","(X)","25.7","(X)","(X)","(X)","1241","148","1.1","1.8","0.0","2.6","0.0","2.6","2.8","2.5","3.3","3.1","20.3","7.6","11.8","5.6","39.2","8.7","13.4","5.4","8.1","5.3","108175","10003","N","N","(X)","(X)","(X)","(X)","(X)","(X)","605","163","10.2","10.3","4.6","5.3","12.6","8.5","18.8","13.6","8.3","6.4","15.7","10.3","16.5","10.7","10.9","10.8","2.3","3.5","0.0","5.2","46033","22015","51534","10109","(X)","(X)","(X)","(X)","29.3","(X)"
"1400000US09003487100","Census Tract 4871, Hartford County, Connecticut","2327","82","3.3","2.5","0.4","0.7","6.2","4.8","2.6","2.0","8.8","4.6","15.5","6.4","15.9","5.0","23.3","5.9","11.7","5.5","12.3","4.8","91025","17215","111069","12025","22.4","(X)","(X)","(X)","(X)","(X)","1979","109","0.0","1.6","0.5","0.9","4.4","5.3","1.5","1.6","8.6","5.6","17.0","7.3","19.5","6.5","22.9","7.0","12.6","6.3","13.1","5.6","93173","21300","118144","14254","(X)","(X)","23.3","(X)","(X)","(X)","1763","150","0.0","1.8","0.0","1.8","4.9","6.0","1.6","1.8","6.7","5.3","16.6","8.1","16.5","7.4","25.7","7.5","13.2","6.9","14.7","6.4","105341","22383","N","N","(X)","(X)","(X)","(X)","(X)","(X)","348","109","22.1","13.6","0.0","8.9","16.4","11.2","9.2","8.5","11.8","9.4","12.6","10.1","12.6","9.5","9.2","11.2","2.9","4.4","3.2","5.0","35870","22909","53313","16961","(X)","(X)","(X)","(X)","16.1","(X)"
"1400000US09003487201","Census Tract 4872.01, Hartford County, Connecticut","1670","83","3.3","2.1","1.9","1.2","11.4","5.0","5.7","3.0","7.2","3.3","14.3","4.5","12.6","5.5","22.3","5.4","6.5","3.3","14.7","5.5","87599","6437","123144","19867","24.2","(X)","(X)","(X)","(X)","(X)","1200","88","0.0","2.7","0.0","2.7","2.6","2.2","2.7","2.1","6.2","3.8","15.3","5.9","17.0","7.1","29.8","6.9","7.6","4.1","18.9","7.5","109032","16243","142705","21056","(X)","(X)","23.9","(X)","(X)","(X)","945","105","0.0","3.4","0.0","3.4","1.1","1.2","2.0","2.2","5.5","4.0","12.6","6.4","13.2","6.4","33.1","8.2","9.6","5.0","22.9","9.1","122596","17360","N","N","(X)","(X)","(X)","(X)","(X)","(X)","470","96","11.7","7.4","6.8","4.4","34.0","15.3","13.6","9.3","10.9","8.2","13.0","9.4","5.1","5.8","0.9","1.4","0.0","6.7","4.0","5.0","23750","6525","67801","50396","(X)","(X)","(X)","(X)","24.9","(X)"
"1400000US09003487202","Census Tract 4872.02, Hartford County, Connecticut","1110","37","1.5","2.3","0.0","2.9","0.0","2.9","3.2","3.3","7.3","4.7","9.9","5.8","14.9","6.0","20.9","7.5","19.8","6.4","22.4","6.6","139022","13424","153589","19888","23.3","(X)","(X)","(X)","(X)","(X)","993","74","1.7","2.5","0.0","3.2","0.0","3.2","1.8","2.7","5.1","3.9","7.5","4.9","16.6","6.8","21.8","7.9","22.2","7.4","23.4","7.3","142188","17852","161305","21781","(X)","(X)","19.5","(X)","(X)","(X)","912","83","0.0","3.5","0.0","3.5","0.0","3.5","2.0","2.9","5.6","4.2","6.4","4.5","15.9","7.1","22.0","8.2","24.1","7.9","24.0","7.9","148229","16820","N","N","(X)","(X)","(X)","(X)","(X)","(X)","117","67","0.0","23.9","0.0","23.9","0.0","23.9","15.4","24.5","25.6","29.7","30.8","31.5","0.0","23.9","13.7","22.4","0.0","23.9","14.5","21.1","54044","19006","82538","35965","(X)","(X)","(X)","(X)","55.6","(X)"
"1400000US09003487300","Census Tract 4873, Hartford County, Connecticut","564","63","3.5","3.2","0.0","5.6","6.2","4.5","14.9","9.1","5.0","3.9","21.1","9.4","13.1","6.2","17.4","10.1","10.6","5.9","8.2","4.7","74412","32148","108795","22509","17.4","(X)","(X)","(X)","(X)","(X)","328","46","1.8","2.6","0.0","9.4","3.7","4.1","13.1","13.8","3.4","3.4","11.3","8.6","17.7","8.8","19.8","10.6","16.8","9.4","12.5","7.1","96750","34270","140419","36811","(X)","(X)","13.1","(X)","(X)","(X)","279","44","2.2","3.0","0.0","11.0","2.5","4.0","10.4","15.0","3.9","4.1","11.1","9.5","17.6","10.6","20.1","11.6","19.7","11.1","12.5","8.2","109125","33697","N","N","(X)","(X)","(X)","(X)","(X)","(X)","236","57","5.9","6.6","0.0","12.8","9.7","8.7","17.4","11.9","7.2","8.3","34.7","17.4","6.8","8.7","16.1","19.6","0.0","12.8","2.1","3.9","54643","13786","63337","17025","(X)","(X)","(X)","(X)","23.3","(X)"
"1400000US09003487400","Census Tract 4874, Hartford County, Connecticut","834","50","1.2","1.3","3.0","3.2","5.6","2.9","5.9","3.2","5.2","3.8","12.5","5.9","13.9","4.5","34.4","8.7","11.9","5.4","6.5","3.6","103468","9738","104742","8576","25.8","(X)","(X)","(X)","(X)","(X)","645","46","0.0","4.9","0.0","4.9","3.7","2.5","3.3","2.6","4.7","4.3","10.9","6.1","16.6","6.0","38.3","10.4","14.3","6.5","8.4","4.6","113156","8690","117568","10287","(X)","(X)","24.8","(X)","(X)","(X)","420","72","0.0","7.4","0.0","7.4","2.1","2.2","2.4","2.7","4.5","3.9","7.6","5.1","23.3","8.3","33.3","9.6","17.4","7.1","9.3","6.1","117885","9573","N","N","(X)","(X)","(X)","(X)","(X)","(X)","189","59","5.3","5.8","13.2","13.6","12.2","8.8","14.8","10.6","6.9","7.2","18.0","16.0","4.8","4.9","21.2","14.4","3.7","5.4","0.0","15.7","38750","50977","59253","13190","(X)","(X)","(X)","(X)","29.1","(X)"
"1400000US09003487500","Census Tract 4875, Hartford County, Connecticut","2816","134","2.5","1.4","1.0","1.1","4.8","2.5","4.0","2.4","10.1","3.6","22.9","5.6","21.0","6.5","17.3","4.9","11.7","3.4","4.7","2.3","84826","9648","94656","6773","26.0","(X)","(X)","(X)","(X)","(X)","1756","178","0.0","1.8","0.0","1.8","0.8","1.2","0.8","1.3","6.3","4.7","22.7","7.0","24.4","7.8","22.1","7.1","15.4","5.8","7.5","3.6","93697","8127","114275","9804","(X)","(X)","27.7","(X)","(X)","(X)","1325","180","0.0","2.4","0.0","2.4","1.1","1.6","1.1","1.7","7.4","6.5","21.4","8.3","15.5","7.2","27.0","7.9","17.2","6.6","9.3","4.9","109792","14502","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1060","174","6.7","3.6","2.5","2.9","11.3","6.3","9.4","5.8","16.4","6.5","23.2","8.7","18.3","9.7","9.4","5.4","2.6","2.9","0.0","3.0","56280","13486","60026","6602","(X)","(X)","(X)","(X)","23.2","(X)"
"1400000US09003490100","Census Tract 4901, Hartford County, Connecticut","2388","166","2.2","1.8","3.9","2.9","4.8","2.7","12.6","5.3","21.1","7.5","25.4","6.9","13.6","4.9","8.2","3.5","6.9","4.0","1.5","1.5","54787","7817","66712","6227","21.4","(X)","(X)","(X)","(X)","(X)","1110","165","1.1","2.0","3.6","3.6","3.6","3.9","11.3","7.6","11.4","6.2","19.7","10.8","17.6","8.4","16.5","6.9","12.1","8.1","3.2","3.2","72500","19740","84536","11540","(X)","(X)","26.9","(X)","(X)","(X)","731","158","0.0","4.3","4.9","5.1","0.0","4.3","10.1","9.9","11.1","8.1","15.5","11.6","16.4","8.9","20.4","9.9","16.7","11.4","4.9","5.0","83403","15405","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1278","216","3.1","3.0","4.1","4.1","7.0","4.5","14.6","7.5","29.5","12.3","28.2","9.8","10.2","5.5","0.9","1.6","2.3","2.6","0.0","2.5","43670","7700","50419","5746","(X)","(X)","(X)","(X)","16.7","(X)"
"1400000US09003490302","Census Tract 4903.02, Hartford County, Connecticut","3465","160","3.9","3.0","2.9","2.6","8.7","4.2","1.8","1.4","8.5","2.8","15.3","3.9","15.6","4.6","19.0","4.5","10.7","3.2","13.6","3.4","92112","8864","115825","11484","30.0","(X)","(X)","(X)","(X)","(X)","2202","150","0.0","1.5","0.0","1.5","3.8","3.4","1.3","1.5","4.3","3.4","15.6","4.7","18.6","6.1","25.4","6.0","12.0","4.2","19.0","5.0","107500","5733","144333","16416","(X)","(X)","26.8","(X)","(X)","(X)","1843","210","0.0","1.7","0.0","1.7","4.6","4.0","0.0","1.7","2.1","2.0","13.8","4.9","16.9","6.8","28.2","6.5","14.4","5.1","20.0","5.8","115042","11616","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1263","191","10.8","8.3","7.9","7.0","17.1","10.3","3.8","3.4","14.6","6.5","16.4","7.5","12.2","7.2","6.2","3.9","6.7","5.6","4.3","3.9","44484","17292","64249","14360","(X)","(X)","(X)","(X)","35.6","(X)"
"1400000US09003492100","Census Tract 4921, Hartford County, Connecticut","1447","45","1.7","1.9","5.5","3.4","6.2","3.1","3.2","2.6","9.9","5.2","20.2","6.8","12.8","4.5","18.0","5.0","12.4","4.7","10.0","4.7","78750","10051","107119","15426","25.1","(X)","(X)","(X)","(X)","(X)","1054","101","0.8","1.2","1.1","1.9","2.9","2.8","0.0","3.0","9.2","6.0","21.1","8.5","15.6","6.1","22.5","6.7","13.1","5.7","13.8","6.1","98250","16598","126556","18967","(X)","(X)","28.2","(X)","(X)","(X)","830","108","0.0","3.8","1.4","2.4","1.4","2.4","0.0","3.8","9.3","7.3","15.2","9.1","14.3","6.8","24.2","7.7","16.6","7.3","17.5","7.5","111603","12615","N","N","(X)","(X)","(X)","(X)","(X)","(X)","393","93","6.1","6.7","17.0","10.5","15.0","9.5","12.0","9.3","11.7","9.0","20.9","13.3","3.6","4.8","8.4","7.6","5.3","5.7","0.0","7.9","34940","16296","49201","12538","(X)","(X)","(X)","(X)","16.8","(X)"
"1400000US09003492200","Census Tract 4922, Hartford County, Connecticut","1687","67","5.0","3.3","3.4","3.7","6.2","3.2","10.7","4.5","9.2","4.3","12.1","4.1","13.8","4.4","26.7","7.1","9.7","4.2","3.3","1.8","85450","17581","87590","7768","29.5","(X)","(X)","(X)","(X)","(X)","1135","86","0.8","1.2","0.7","1.1","3.3","2.5","7.8","4.6","6.5","3.7","15.8","6.2","19.5","6.2","28.1","7.0","13.7","5.9","4.0","2.4","96115","5821","103979","9161","(X)","(X)","30.1","(X)","(X)","(X)","831","107","0.0","3.8","1.0","1.5","2.3","2.5","2.0","2.2","6.6","4.4","13.8","5.9","17.4","6.6","32.7","8.8","18.7","8.1","5.4","3.3","110903","16811","N","N","(X)","(X)","(X)","(X)","(X)","(X)","552","76","13.8","9.8","8.9","10.7","12.1","7.9","16.8","9.4","16.8","11.0","10.7","8.0","2.0","3.2","15.6","12.8","1.4","2.3","1.8","2.8","32500","7730","50280","13993","(X)","(X)","(X)","(X)","28.3","(X)"
"1400000US09003492300","Census Tract 4923, Hartford County, Connecticut","2484","114","6.9","4.1","4.7","2.5","5.5","3.1","6.5","3.3","15.6","5.4","23.1","6.0","15.8","5.2","14.4","4.5","4.0","2.3","3.6","3.1","65614","6261","72985","7279","23.1","(X)","(X)","(X)","(X)","(X)","1380","139","2.3","2.6","2.1","2.3","3.2","3.0","5.2","3.6","9.2","5.8","33.0","9.5","12.9","6.1","19.3","6.1","6.2","3.9","6.5","5.5","70172","6525","90017","11283","(X)","(X)","24.8","(X)","(X)","(X)","811","116","0.0","3.9","0.0","3.9","1.6","2.6","5.1","3.9","6.9","4.6","29.3","9.8","15.3","7.9","27.9","9.0","10.6","6.9","3.3","3.6","79514","18703","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1104","157","12.6","9.0","7.9","4.8","8.4","5.7","8.1","6.4","24.7","9.9","10.9","8.1","20.7","8.9","6.8","6.4","0.0","2.9","0.0","2.9","40393","4097","49321","7332","(X)","(X)","(X)","(X)","19.7","(X)"
"1400000US09003492400","Census Tract 4924, Hartford County, Connecticut","1080","67","0.6","0.9","3.5","4.1","11.2","5.1","8.2","4.5","8.6","3.8","14.6","5.6","7.0","3.4","30.6","7.3","10.5","4.1","5.1","4.2","85625","21325","97076","11447","38.4","(X)","(X)","(X)","(X)","(X)","799","68","0.8","1.2","4.8","5.5","6.3","4.9","5.0","3.7","6.8","3.7","14.8","7.4","5.0","2.8","35.7","9.7","14.1","5.4","6.9","5.7","108516","15486","111056","15588","(X)","(X)","37.2","(X)","(X)","(X)","659","66","0.9","1.5","0.9","1.6","5.6","4.9","6.1","4.5","3.8","2.9","12.4","7.1","6.1","3.3","38.7","10.8","17.1","6.5","8.3","6.9","120625","17639","N","N","(X)","(X)","(X)","(X)","(X)","(X)","281","77","0.0","10.9","0.0","10.9","25.3","12.9","17.4","12.8","13.9","10.2","17.8","11.0","9.3","7.7","16.4","10.5","0.0","10.9","0.0","10.9","43750","14543","56218","11138","(X)","(X)","(X)","(X)","42.0","(X)"
"1400000US09003492500","Census Tract 4925, Hartford County, Connecticut","1347","54","0.7","1.0","0.0","2.4","12.5","4.5","4.7","3.0","6.4","3.3","12.0","3.9","14.3","4.4","22.3","6.8","12.2","4.6","14.9","6.9","99583","5848","109892","13385","26.2","(X)","(X)","(X)","(X)","(X)","895","70","1.0","1.6","0.0","3.6","2.2","3.0","4.4","3.8","2.9","2.6","9.3","5.2","16.9","6.0","27.2","9.3","14.5","6.3","21.7","10.5","119336","12444","133673","19714","(X)","(X)","22.2","(X)","(X)","(X)","773","69","0.0","4.1","0.0","4.1","1.6","2.3","5.0","4.4","3.4","3.1","7.4","4.9","15.5","6.5","27.6","10.2","15.4","7.0","24.2","11.7","120906","15516","N","N","(X)","(X)","(X)","(X)","(X)","(X)","452","79","0.0","6.9","0.0","6.9","33.0","11.0","5.3","5.1","13.3","8.1","17.3","7.9","9.3","6.1","12.6","7.4","7.7","5.5","1.5","2.4","49375","11746","62804","10556","(X)","(X)","(X)","(X)","34.1","(X)"
