"GEO_ID","NAME","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E"
"1400000US09011696300","Census Tract 6963, New London County, Connecticut","5.5","10.5","5.8","18.4","6.0","12.2","6.7","10.6","4.6","81250","27807","100741","16220","32.3","(X)","(X)","(X)","(X)","(X)","623","95","5.6","8.2","0.0","5.1","2.4","3.7","7.4","5.9","5.6","5.0","11.4","7.4","10.8","5.5","22.8","7.7","17.2","10.0","16.9","7.3","112596","28769","131777","23683","(X)","(X)","31.0","(X)","(X)","(X)","484","85","0.0","6.5","0.0","6.5","0.0","6.5","1.4","2.2","5.8","6.3","12.0","8.8","11.6","6.4","29.3","9.4","18.2","10.8","21.7","9.2","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","367","90","6.8","6.1","20.4","13.1","11.4","7.3","21.5","13.3","6.0","5.2","11.2","7.9","12.0","11.3","8.4","6.6","2.2","3.2","0.0","8.5","28821","6552","43714","9619","(X)","(X)","(X)","(X)","32.2","(X)","990","90","6.1","5.7","7.6","5.4","4.2","2.6","12.6","6.5","5.8","3.8","12.0"
"1400000US09011696400","Census Tract 6964, New London County, Connecticut","5.7","12.1","5.4","9.1","3.5","0.6","1.0","2.4","3.0","41696","11373","55715","10859","38.7","(X)","(X)","(X)","(X)","(X)","1459","223","9.1","6.2","6.4","6.3","13.6","8.2","17.8","9.5","13.3","6.5","12.3","4.7","14.1","7.0","8.7","4.3","0.9","1.5","3.8","4.6","38411","12571","59466","15917","(X)","(X)","38.7","(X)","(X)","(X)","751","200","0.0","4.2","3.3","4.4","2.8","4.7","20.4","16.4","16.8","9.9","14.6","7.0","21.3","10.2","11.7","7.2","1.7","2.9","7.3","8.7","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","792","187","10.2","8.6","6.8","6.6","19.3","10.7","7.6","9.0","19.8","14.3","22.5","13.7","7.1","7.1","6.7","6.9","0.0","4.0","0.0","4.0","42821","18386","43217","7580","(X)","(X)","(X)","(X)","38.6","(X)","2251","206","9.5","5.5","6.5","4.6","14.9","5.7","13.7","7.7","15.9","6.6","15.2"
"1400000US09011696500","Census Tract 6965, New London County, Connecticut","7.9","10.5","4.9","14.0","6.8","3.1","2.0","2.4","1.7","48836","5332","65520","7115","24.1","(X)","(X)","(X)","(X)","(X)","567","102","1.6","2.3","2.3","2.7","4.2","4.0","11.3","9.1","12.7","8.9","16.6","10.1","21.2","9.9","18.5","9.0","6.7","4.6","4.9","4.1","76705","20850","88029","13706","(X)","(X)","27.2","(X)","(X)","(X)","372","85","0.0","8.4","2.4","3.7","4.0","4.8","7.0","9.9","7.8","6.2","15.9","11.8","25.3","11.5","21.2","10.1","10.2","7.2","6.2","5.4","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","837","140","7.5","6.1","3.1","2.9","13.0","8.1","8.5","6.2","36.9","12.9","18.5","10.4","3.8","2.9","7.9","8.4","0.0","3.8","0.7","1.0","39824","6843","46547","7751","(X)","(X)","(X)","(X)","18.9","(X)","1404","116","5.1","3.8","2.8","2.1","8.8","4.9","7.7","4.6","28.0","8.7","17.6"
"1400000US09011696600","Census Tract 6966, New London County, Connecticut","6.6","17.3","5.1","17.5","5.8","6.0","3.3","2.5","1.6","61641","12926","79467","7888","32.2","(X)","(X)","(X)","(X)","(X)","1056","95","1.2","2.0","1.1","1.3","6.7","5.2","15.4","8.2","8.9","3.9","20.5","7.4","14.4","5.4","21.4","7.8","7.0","4.0","3.3","2.2","69609","9526","86304","10726","(X)","(X)","35.2","(X)","(X)","(X)","685","87","0.0","4.6","0.0","4.6","6.6","6.7","3.2","3.9","10.8","5.7","23.5","10.0","16.2","6.9","25.4","8.8","9.2","5.8","5.1","3.4","85089","19526","N","N","(X)","(X)","(X)","(X)","(X)","(X)","363","92","1.7","2.6","8.0","7.0","7.7","7.5","2.8","4.6","26.7","13.8","21.2","12.9","24.5","12.0","4.4","5.0","3.0","4.5","0.0","8.6","50612","5590","57635","9396","(X)","(X)","(X)","(X)","17.6","(X)","1419","102","1.3","1.6","2.3","1.9","7.5","4.3","11.6","6.3","13.5","4.5","20.4"
"1400000US09011696700","Census Tract 6967, New London County, Connecticut","6.4","11.5","5.3","9.0","5.7","2.7","2.0","0.0","1.3","40208","12567","50717","5810","33.9","(X)","(X)","(X)","(X)","(X)","1338","182","6.7","7.3","2.2","2.7","16.5","8.5","12.3","8.3","3.8","3.7","33.8","11.3","13.8","8.0","8.2","5.8","2.8","2.7","0.0","2.4","57409","7820","55648","7370","(X)","(X)","37.0","(X)","(X)","(X)","662","189","1.4","2.7","0.0","4.8","6.8","6.7","18.0","13.8","1.8","2.8","42.9","13.4","15.1","10.7","8.5","7.2","5.6","5.4","0.0","4.8","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1094","195","13.0","6.3","15.4","8.6","14.9","6.8","14.8","7.0","13.6","6.3","10.1","7.9","6.7","6.2","10.1","9.6","1.6","2.6","0.0","2.9","29318","7670","42457","9107","(X)","(X)","(X)","(X)","23.3","(X)","2432","195","9.5","4.8","8.1","4.1","14.1","5.0","15.0","5.4","8.2","3.5","21.8"
"1400000US09011696800","Census Tract 6968, New London County, Connecticut","8.4","4.6","2.9","3.8","2.9","2.8","3.3","0.5","0.8","35183","9078","44633","6710","40.5","(X)","(X)","(X)","(X)","(X)","781","118","14.0","8.6","4.0","5.5","6.5","4.3","14.7","8.0","21.0","11.6","22.9","11.0","5.8","4.6","5.6","5.1","5.5","6.5","0.0","4.1","43018","10537","50637","11246","(X)","(X)","45.7","(X)","(X)","(X)","432","105","2.5","3.8","0.0","7.2","0.0","7.2","15.0","10.8","21.1","16.1","36.6","15.9","8.8","7.6","6.0","6.6","10.0","11.6","0.0","7.2","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","757","125","8.7","7.4","8.9","5.6","30.8","10.6","12.4","6.9","15.3","9.0","17.7","9.2","3.3","3.7","1.8","2.4","0.0","4.2","1.1","1.7","28447","8121","36476","7283","(X)","(X)","(X)","(X)","25.8","(X)","1538","137","9.8","4.6","6.4","3.8","20.0","6.6","13.6","4.8","14.4","7.0","24.2"
"1400000US09011697000","Census Tract 6970, New London County, Connecticut","6.8","15.1","6.5","11.6","6.8","4.5","3.4","0.5","0.8","47898","10671","57309","6019","31.2","(X)","(X)","(X)","(X)","(X)","1198","170","5.1","4.9","1.3","2.1","11.7","7.3","13.9","8.0","12.9","8.7","23.7","10.2","13.4","7.5","10.9","9.1","7.1","5.7","0.0","2.7","53109","6630","62232","9047","(X)","(X)","42.5","(X)","(X)","(X)","556","156","5.0","7.7","0.0","5.7","2.0","3.4","5.0","6.7","14.2","11.5","37.8","17.6","21.4","13.2","10.6","11.7","4.0","5.8","0.0","5.7","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","891","190","9.5","6.3","19.6","10.4","19.0","8.0","8.1","5.7","5.6","4.3","13.1","10.5","10.3","9.7","12.5","9.9","1.1","1.7","1.1","1.9","30417","15922","46345","8919","(X)","(X)","(X)","(X)","16.0","(X)","2089","198","5.8","3.5","8.4","4.8","14.8","5.8","11.4","5.1","10.5","6.1","17.4"
"1400000US09011700100","Census Tract 7001, New London County, Connecticut","5.6","14.6","4.3","21.4","5.0","4.8","2.2","6.2","3.2","69275","9996","82895","7856","17.3","(X)","(X)","(X)","(X)","(X)","1367","105","1.2","1.4","3.2","3.2","2.3","2.1","6.1","3.9","8.9","4.9","20.4","6.6","20.2","5.8","22.0","5.7","6.8","3.1","8.8","4.6","81942","5529","95203","10382","(X)","(X)","22.2","(X)","(X)","(X)","1166","94","1.5","1.7","2.1","2.1","2.1","2.3","2.7","2.2","8.2","5.0","18.7","6.7","21.5","6.1","25.0","6.6","8.0","3.7","10.3","5.3","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","568","128","7.9","6.3","4.8","3.9","17.3","10.0","19.4","11.4","11.1","6.9","20.1","11.9","1.6","2.8","18.0","11.3","0.0","5.6","0.0","5.6","38088","11414","51707","11173","(X)","(X)","(X)","(X)","5.6","(X)","1935","109","3.2","2.0","3.7","2.6","6.7","3.4","8.2","3.8","11.4","4.9","19.8"
"1400000US09011701100","Census Tract 7011, New London County, Connecticut","5.0","20.2","4.8","20.0","5.3","13.3","5.1","2.8","2.0","79867","4659","90734","6972","20.1","(X)","(X)","(X)","(X)","(X)","2225","173","4.9","4.4","1.4","1.6","2.0","1.8","4.0","3.7","7.5","3.6","13.5","4.6","20.6","5.6","26.3","6.8","16.8","6.5","3.1","2.4","94036","10255","98779","8927","(X)","(X)","24.4","(X)","(X)","(X)","1700","161","0.0","1.9","0.8","1.3","1.4","1.5","0.8","1.1","5.9","3.5","13.8","5.1","24.2","7.0","31.0","7.7","18.1","7.5","4.0","3.1","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","707","177","1.7","2.9","0.0","4.5","14.0","7.5","3.1","3.8","30.0","16.1","38.6","14.4","8.1","6.0","0.1","0.4","4.4","5.2","0.0","4.5","50190","4635","53791","8257","(X)","(X)","(X)","(X)","6.5","(X)","2932","151","1.8","2.3","0.5","0.8","4.2","1.9","2.4","1.8","15.2","6.1","19.6"
"1400000US09011701200","Census Tract 7012, New London County, Connecticut","4.7","17.9","5.1","20.3","5.6","14.4","5.1","10.7","4.3","91325","5164","108562","9490","13.0","(X)","(X)","(X)","(X)","(X)","2217","160","0.0","1.5","1.4","2.0","5.1","4.0","4.3","3.7","5.3","3.3","16.5","4.8","20.1","6.2","20.1","6.4","14.7","5.4","12.6","5.0","92301","15420","115070","10580","(X)","(X)","12.7","(X)","(X)","(X)","1702","167","0.0","1.9","0.0","1.9","4.8","4.2","1.8","2.8","2.3","2.1","15.5","5.0","19.7","6.9","23.7","7.2","15.8","5.6","16.4","6.1","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","552","157","9.8","8.8","3.4","5.7","16.1","14.0","7.2","6.7","5.3","6.0","23.0","15.4","11.8","8.0","17.4","10.6","2.7","4.3","3.3","5.1","53894","16617","67999","14882","(X)","(X)","(X)","(X)","14.5","(X)","2769","137","2.0","1.8","0.7","1.1","8.4","4.5","4.9","3.4","5.3","2.8","15.5"
"1400000US09011702100","Census Tract 7021, New London County, Connecticut","4.5","14.8","4.9","25.5","5.9","12.5","4.3","7.0","3.7","87734","11614","103521","9260","24.2","(X)","(X)","(X)","(X)","(X)","1298","103","2.5","3.5","0.0","2.5","2.5","3.2","0.6","1.0","8.6","4.6","13.3","5.9","15.7","5.9","31.3","7.4","17.0","5.5","8.5","5.0","105700","8170","115684","10683","(X)","(X)","23.4","(X)","(X)","(X)","1123","111","0.0","2.8","0.0","2.8","2.9","3.7","0.7","1.2","6.1","3.4","10.2","5.5","15.5","6.6","35.0","8.1","19.7","6.1","9.8","5.7","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","530","103","3.4","3.8","3.2","3.5","11.1","8.7","21.3","8.5","11.7","6.9","20.4","8.0","12.6","8.9","11.3","6.1","1.5","2.4","3.4","4.1","44524","14696","70601","19352","(X)","(X)","(X)","(X)","26.2","(X)","1828","100","1.0","1.1","0.9","1.0","5.0","3.2","6.6","2.7","9.5","3.9","17.1"
"1400000US09011702300","Census Tract 7023, New London County, Connecticut","7.2","11.6","6.4","24.5","8.1","6.5","4.5","5.2","2.8","67153","24383","84405","10298","20.3","(X)","(X)","(X)","(X)","(X)","580","74","7.1","6.3","3.1","2.8","4.8","3.2","6.4","4.6","11.6","5.4","23.4","7.5","6.6","3.7","25.9","7.8","5.0","3.0","6.2","4.0","64375","11423","82560","10806","(X)","(X)","17.4","(X)","(X)","(X)","474","63","1.1","1.5","1.5","2.2","3.2","3.8","4.2","5.0","13.1","6.0","26.4","8.6","6.8","3.9","31.6","9.4","4.6","3.4","7.6","4.7","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","215","76","2.3","3.9","0.0","14.0","11.2","9.1","2.8","5.0","2.8","4.8","21.9","16.5","25.1","18.7","20.9","20.5","10.7","13.6","2.3","3.9","88348","26825","89381","18805","(X)","(X)","(X)","(X)","27.9","(X)","795","61","5.8","4.9","2.3","2.1","6.5","3.6","5.4","3.6","9.2","4.2","23.0"
"1400000US09011702400","Census Tract 7024, New London County, Connecticut","6.9","14.6","6.1","17.7","5.4","7.7","3.3","3.7","2.1","64808","13689","78395","7099","21.4","(X)","(X)","(X)","(X)","(X)","872","133","1.5","2.0","0.0","3.7","6.8","5.5","4.6","4.7","9.7","6.8","21.6","9.4","9.6","5.8","29.7","9.7","9.5","5.4","7.0","3.7","86397","22592","98459","11892","(X)","(X)","27.4","(X)","(X)","(X)","577","124","0.0","5.5","0.0","5.5","1.6","2.6","2.1","3.1","5.5","4.4","28.1","11.6","6.9","5.0","38.1","12.5","7.1","5.3","10.6","5.7","107950","17186","N","N","(X)","(X)","(X)","(X)","(X)","(X)","836","142","7.9","4.9","6.2","7.9","12.7","8.5","3.6","3.2","11.7","7.7","29.7","11.2","18.3","10.7","5.4","4.7","4.5","3.6","0.0","3.8","52826","3629","55909","8493","(X)","(X)","(X)","(X)","13.9","(X)","1708","171","4.6","2.6","3.0","3.9","9.7","5.0","4.1","2.9","10.1","5.0","24.8"
"1400000US09011702500","Census Tract 7025, New London County, Connecticut","7.6","7.5","4.9","8.3","4.5","1.6","1.9","0.7","1.2","33389","16963","44583","5643","27.6","(X)","(X)","(X)","(X)","(X)","1260","169","17.9","8.1","2.9","3.6","16.8","9.4","13.4","9.7","7.5","5.8","20.5","10.5","5.9","4.8","12.5","6.9","2.6","3.1","0.0","2.5","33235","26849","47601","6963","(X)","(X)","29.5","(X)","(X)","(X)","485","131","0.0","6.5","0.0","6.5","1.4","2.7","14.6","16.5","8.2","11.3","29.7","19.5","9.5","9.5","29.7","18.1","6.8","7.9","0.0","6.5","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","807","219","22.9","12.2","9.5","8.6","10.5","10.4","11.4","8.9","15.0","11.0","16.9","11.1","10.2","10.5","1.7","3.1","0.0","3.9","1.9","3.1","32478","21134","38696","10908","(X)","(X)","(X)","(X)","22.1","(X)","2067","175","19.8","6.8","5.5","3.9","13.7","5.9","12.6","6.9","9.8","5.3","20.4"
"1400000US09011702600","Census Tract 7026, New London County, Connecticut","7.6","11.3","5.2","19.0","6.9","10.3","4.3","12.5","5.6","84167","19314","106642","15066","22.1","(X)","(X)","(X)","(X)","(X)","326","49","0.0","9.5","0.0","9.5","0.0","9.5","4.3","3.7","4.9","4.5","22.7","9.8","17.2","6.6","23.3","9.2","11.3","6.1","16.3","7.3","100259","8039","128794","19860","(X)","(X)","21.8","(X)","(X)","(X)","292","49","0.0","10.5","0.0","10.5","0.0","10.5","4.8","4.1","1.7","2.9","22.9","10.7","14.7","7.0","25.0","10.4","12.7","6.5","18.2","7.9","101466","24339","N","N","(X)","(X)","(X)","(X)","(X)","(X)","180","53","12.2","13.9","8.3","7.1","9.4","8.1","12.2","9.3","4.4","5.6","27.8","13.7","4.4","5.3","13.9","11.6","5.6","7.7","1.7","3.5","53333","29646","60465","17167","(X)","(X)","(X)","(X)","22.8","(X)","506","53","4.3","5.1","3.0","2.5","3.4","2.9","7.1","4.0","4.7","3.5","24.5"
"1400000US09011702700","Census Tract 7027, New London County, Connecticut","5.7","17.4","5.1","7.8","3.6","4.8","3.4","1.9","1.8","50778","3164","61056","5587","19.5","(X)","(X)","(X)","(X)","(X)","972","166","2.1","3.1","0.0","3.3","6.4","4.7","11.2","8.2","5.9","5.1","21.9","9.4","25.5","9.3","13.1","5.7","10.9","8.7","3.1","3.6","77083","9416","84137","10893","(X)","(X)","16.5","(X)","(X)","(X)","709","118","2.8","4.2","0.0","4.5","0.0","4.5","8.9","5.9","4.9","6.4","20.2","7.6","26.1","10.4","17.9","7.5","15.0","11.7","4.2","5.1","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1737","244","8.1","4.5","7.2","4.2","13.9","7.3","14.4","7.1","17.3","6.9","18.9","7.5","12.8","6.0","4.8","4.9","1.4","2.2","1.2","1.9","38558","5815","48140","7529","(X)","(X)","(X)","(X)","21.2","(X)","2709","205","5.9","2.8","4.6","2.6","11.2","4.2","13.3","5.1","13.2","5.0","20.0"
"1400000US09011702800","Census Tract 7028, New London County, Connecticut","5.2","25.3","6.5","14.2","5.7","9.9","3.8","2.2","1.7","80101","12917","84886","12024","31.1","(X)","(X)","(X)","(X)","(X)","1048","141","2.0","2.3","1.1","1.7","9.5","6.7","6.5","7.0","5.1","3.4","13.8","6.1","26.9","7.9","17.4","6.7","15.2","5.9","2.5","2.3","90778","5734","93354","9477","(X)","(X)","31.9","(X)","(X)","(X)","700","106","1.7","2.6","0.0","4.5","1.1","1.7","0.7","1.4","5.4","4.2","11.3","6.8","33.7","11.0","19.6","9.8","22.7","8.3","3.7","3.4","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","552","124","4.7","3.8","13.6","10.1","14.5","7.9","14.5","7.1","10.7","7.6","15.2","9.1","17.0","10.5","8.2","9.4","0.0","5.7","1.6","3.0","38083","10068","63536","30425","(X)","(X)","(X)","(X)","28.1","(X)","1600","122","2.4","2.0","5.3","4.1","7.6","3.3","11.1","6.0","7.0","3.1","15.1"
"1400000US09011702900","Census Tract 7029, New London County, Connecticut","4.2","12.4","4.3","22.9","5.9","7.6","3.0","15.9","4.1","88977","13440","115702","9912","20.0","(X)","(X)","(X)","(X)","(X)","800","79","2.1","3.0","0.0","4.0","0.3","0.5","2.8","2.3","7.0","3.6","15.3","5.0","12.5","6.0","28.0","8.0","10.5","4.4","21.6","5.8","121944","22504","143119","12465","(X)","(X)","21.8","(X)","(X)","(X)","745","78","2.3","3.2","0.0","4.3","0.3","0.5","2.7","2.4","7.5","3.8","15.3","5.1","10.7","6.1","26.7","8.4","11.3","4.7","23.2","6.3","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","364","71","16.8","9.7","9.9","8.8","6.3","6.0","15.9","8.0","10.4","5.9","12.4","6.8","13.7","8.9","9.9","6.3","1.4","1.5","3.3","3.1","36667","13555","54584","11667","(X)","(X)","(X)","(X)","16.2","(X)","1164","74","6.7","3.7","3.1","2.9","2.1","2.0","6.9","3.2","8.1","3.3","14.3"
"1400000US09011703000","Census Tract 7030, New London County, Connecticut","4.1","11.8","3.4","12.9","4.3","13.1","4.8","15.4","5.1","80625","7825","118970","15061","22.1","(X)","(X)","(X)","(X)","(X)","888","92","2.1","2.6","0.0","3.6","1.6","1.7","2.6","2.3","7.7","4.1","21.4","5.8","13.0","4.8","14.3","5.5","18.4","6.8","19.0","6.9","112632","25923","147337","23842","(X)","(X)","29.7","(X)","(X)","(X)","756","98","0.0","4.2","0.0","4.2","0.8","1.2","2.1","2.2","6.6","4.3","17.2","6.0","13.9","5.2","15.5","6.4","21.6","7.9","22.4","8.0","123289","27297","N","N","(X)","(X)","(X)","(X)","(X)","(X)","819","113","4.3","3.3","6.1","5.4","8.5","6.2","11.4","5.6","8.7","6.0","24.1","7.7","9.5","4.9","9.6","5.7","6.3","5.9","11.5","7.2","52433","16455","85708","15349","(X)","(X)","(X)","(X)","13.8","(X)","1707","108","2.8","1.9","2.9","2.6","4.9","3.3","6.8","2.9","8.6","4.2","20.8"
"1400000US09011705101","Census Tract 7051.01, New London County, Connecticut","5.5","16.5","4.9","17.1","5.4","10.3","4.2","5.6","2.6","74000","12616","90494","12464","23.6","(X)","(X)","(X)","(X)","(X)","1212","99","1.2","1.3","2.9","3.9","6.2","3.7","2.7","4.1","8.2","4.6","18.1","7.7","18.5","6.2","23.8","7.6","10.7","5.0","7.8","3.6","90586","11602","104905","14399","(X)","(X)","25.2","(X)","(X)","(X)","962","124","0.0","3.3","0.0","3.3","5.3","4.0","0.0","3.3","5.2","4.2","19.2","8.9","21.6","7.1","26.6","8.6","12.2","5.8","9.9","4.5","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","472","98","7.8","6.9","9.5","8.3","14.0","10.0","15.7","11.2","23.1","12.4","12.1","9.2","8.7","8.5","0.0","6.6","9.1","6.9","0.0","6.6","37188","10351","49302","12118","(X)","(X)","(X)","(X)","18.0","(X)","1684","103","3.0","2.2","4.8","3.9","8.0","3.6","6.4","4.4","12.4","4.5","16.0"
"1400000US09011705102","Census Tract 7051.02, New London County, Connecticut","5.3","10.5","4.2","13.9","5.0","5.7","3.6","6.0","3.1","52212","8833","71731","6440","22.1","(X)","(X)","(X)","(X)","(X)","1150","134","6.6","4.6","5.6","5.1","3.1","2.1","6.3","5.0","10.1","4.9","19.0","6.8","11.5","4.2","19.6","7.2","9.0","5.8","9.3","4.8","73889","14450","89191","9876","(X)","(X)","24.6","(X)","(X)","(X)","762","104","0.9","1.4","1.8","2.1","2.8","2.5","4.6","5.4","3.1","3.0","22.3","7.5","13.8","5.5","23.1","7.2","13.5","8.8","14.0","7.1","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","643","133","5.1","4.5","17.9","8.5","11.0","6.5","18.7","9.9","23.3","11.7","14.2","9.1","7.3","8.1","2.5","3.0","0.0","4.9","0.0","4.9","33011","8843","37948","5288","(X)","(X)","(X)","(X)","17.6","(X)","1793","128","5.0","2.8","10.0","4.1","6.0","2.6","11.9","5.8","14.0","5.2","17.0"
"1400000US09011705200","Census Tract 7052, New London County, Connecticut","3.3","12.7","4.1","17.3","4.5","11.8","3.2","15.1","3.6","88889","9370","121202","13159","30.8","(X)","(X)","(X)","(X)","(X)","986","94","5.3","3.9","1.1","1.3","0.7","0.7","3.8","2.6","8.3","3.6","9.3","3.2","15.2","5.8","20.8","5.8","16.7","5.1","18.8","4.8","109545","11791","138944","15436","(X)","(X)","28.2","(X)","(X)","(X)","775","102","1.5","1.7","1.4","1.7","0.5","0.7","2.8","2.6","7.0","3.9","10.2","3.9","13.9","6.9","21.9","6.6","16.8","5.0","23.9","5.8","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","600","100","2.3","2.3","2.5","2.4","9.2","5.0","15.8","6.8","16.8","5.6","20.3","7.0","8.7","3.8","12.0","7.8","3.7","3.2","8.7","5.3","51786","8546","91074","22720","(X)","(X)","(X)","(X)","33.3","(X)","1586","111","4.2","2.7","1.6","1.2","3.9","1.9","8.3","3.0","11.0","3.1","14.0"
"1400000US09011705300","Census Tract 7053, New London County, Connecticut","3.5","14.6","4.5","17.6","4.4","8.2","2.9","19.2","4.3","93790","6122","130096","17996","29.3","(X)","(X)","(X)","(X)","(X)","942","88","0.0","3.4","0.8","1.4","2.5","2.5","7.1","3.6","7.2","4.6","8.0","3.7","15.3","5.6","20.9","7.2","12.5","4.6","25.6","5.8","111274","4328","155407","22287","(X)","(X)","36.0","(X)","(X)","(X)","808","95","0.0","3.9","0.0","3.9","0.9","1.4","6.2","3.6","4.3","2.9","7.9","3.9","17.8","6.2","18.4","7.0","14.6","5.3","29.8","6.3","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","650","110","6.5","4.4","2.3","2.4","12.6","7.2","8.6","5.0","15.2","7.4","16.6","6.7","13.7","8.1","12.8","6.5","1.8","2.2","9.8","5.6","52422","18665","92499","23469","(X)","(X)","(X)","(X)","19.5","(X)","1592","92","2.6","1.8","1.4","1.3","6.7","3.4","7.7","2.8","10.5","4.0","11.5"
"1400000US09011705400","Census Tract 7054, New London County, Connecticut","4.8","16.8","7.1","21.2","7.0","14.6","5.6","8.5","4.2","90343","9823","99503","10126","26.8","(X)","(X)","(X)","(X)","(X)","642","81","3.4","4.1","0.6","1.0","3.4","3.4","1.4","2.2","11.2","6.0","7.0","5.1","21.3","8.1","24.1","9.7","14.6","6.4","12.8","6.4","101786","14199","114862","14698","(X)","(X)","24.9","(X)","(X)","(X)","536","91","2.2","3.2","0.0","5.9","0.0","5.9","1.7","2.6","13.4","7.1","4.1","4.4","16.8","8.8","28.9","11.3","17.5","7.5","15.3","7.4","(X)","(X)","N","N","(X)","(X)","(X)","(X)","(X)","(X)","452","90","3.3","4.0","0.0","6.9","17.5","9.4","8.4","6.5","16.8","9.4","12.4","9.3","15.3","12.2","17.0","11.4","6.9","5.7","2.4","3.8","54300","23072","71022","12669","(X)","(X)","(X)","(X)","29.4","(X)","1094","77","3.4","3.0","0.4","0.6","8.4","3.7","3.5","2.7","14.4","5.2","8.9"
